X product,,,,,,,,,,,,,,,Y product,,,,,,,,,,,,,,,Z product,,,,,,,,,,,,,,,A product,,,,,,,,,,,,,,,B product,,,,,,,,,,,,,,,C product,,,,,,,,,,,,,,,D product,,,,,,,,,,,,,,,E product,,,,,,,,,,,,,,,F product,,,,,,,,,,,,,,,G product,,,,,,,,,,,,,,,H product,,,,,,,,,,,,,,
,Sales,Favorite count,Click count,Basket count,Stock,Price,Rating,Review,"""Notify me"" count",Variant(size),Remove from favorite,Impression,Gender,,,Sales,Favorite count,Click count,Basket count,Stock,Price,Rating,Review,"""Notify me"" count",Variant(size),Remove from favorite,Impression,Gender,,,Sales,Favorite count,Click count,Basket count,Stock,Price,Rating,Review,"""Notify me"" count",Variant(size),Remove from favorite,Impression,Gender,,,Sales,Favorite count,Click count,Basket count,Stock,Price,Rating,Review,"""Notify me"" count",Variant(size),Remove from favorite,Impression,Gender,,,Sales,Favorite count,Click count,Basket count,Stock,Price,Rating,Review,"""Notify me"" count",Variant(size),Remove from favorite,Impression,Gender,,,Sales,Favorite count,Click count,Basket count,Stock,Price,Rating,Review,"""Notify me"" count",Variant(size),Remove from favorite,Impression,Gender,,,Sales,Favorite count,Click count,Basket count,Stock,Price,Rating,Review,"""Notify me"" count",Variant(size),Remove from favorite,Impression,Gender,,,Sales,Favorite count,Click count,Basket count,Stock,Price,Rating,Review,"""Notify me"" count",Variant(size),Remove from favorite,Impression,Gender,,,Sales,Favorite count,Click count,Basket count,Stock,Price,Rating,Review,"""Notify me"" count",Variant(size),Remove from favorite,Impression,Gender,,,Sales,Favorite count,Click count,Basket count,Stock,Price,Rating,Review,"""Notify me"" count",Variant(size),Remove from favorite,Impression,Gender,,,Sales,Favorite count,Click count,Basket count,Stock,Price,Rating,Review,"""Notify me"" count",Variant(size),Remove from favorite,Impression,Gender,
3112,9,3,120,10,20,4,7,3,1,"S,M,L,XL",9,350,Male,,3112,8,0,192,15,3,6,6,8,0,Y,9,477,Female,,3112,7,2,390,20,13,8,7,6,2,"S,M,L,XL",9,773,Male,,3112,9,9,140,19,2,30,8,9,1,A,12,697,Female,,3112,3,3,160,21,19,4,8,1,4,B,5,535,Male,,3112,12,0,407,13,11,35,8,2,4,L,9,621,Female,,3112,6,0,463,6,6,400,7,4,5,K,3,490,Male,,3112,11,1,449,27,4,200,5,9,3,C,15,784,Female,,3112,9,4,280,28,19,150,10,5,1,D,6,619,Male,,3112,42,37,639,150,69,15,9,35,36,B,42,849,Male,,3112,88,79,1407,239,57,20,10,85,18,A,50,2852,Female,
3113,1,1,257,5,15,4,10,1,1,"S,M,L,XL",3,756,Male,,3113,11,5,453,12,9,6,8,5,0,Y,8,589,Female,,3113,16,5,446,24,13,8,5,2,4,"S,M,L,XL",9,460,Male,,3113,23,13,497,27,10,30,5,7,1,A,1,651,Female,,3113,16,8,405,29,4,4,5,11,5,B,3,544,Male,,3113,0,0,137,3,11,35,10,0,2,L,10,203,Female,,3113,3,2,215,13,2,400,6,0,3,K,3,422,Male,,3113,21,2,494,13,8,200,6,8,1,C,8,651,Female,,3113,9,0,484,20,13,150,8,6,1,D,11,666,Male,,3113,29,0,1021,38,70,15,8,2,10,B,37,2028,Male,,3113,60,46,1933,178,36,20,8,4,32,A,49,2577,Female,
3114,5,2,496,21,4,4,9,1,2,"S,M,L,XL",3,769,Male,,3114,11,8,294,15,3,6,10,8,1,Y,9,389,Female,,3114,2,1,363,12,20,8,7,0,4,"S,M,L,XL",1,609,Male,,3114,23,19,408,24,3,30,8,4,2,A,9,521,Female,,3114,2,0,378,25,14,4,10,1,5,B,12,457,Male,,3114,12,2,282,14,10,35,10,6,1,L,8,705,Female,,3114,3,3,267,6,7,400,10,3,1,K,10,315,Male,,3114,16,11,19,29,17,200,7,4,4,C,3,755,Female,,3114,6,6,337,26,5,150,8,1,5,D,9,651,Male,,3114,134,41,822,149,84,15,8,85,15,B,33,2398,Male,,3114,135,58,1862,225,104,20,10,92,19,A,74,3967,Female,
3115,2,0,283,7,8,4,8,1,2,"S,M,L,XL",14,478,Male,,3115,8,8,54,15,5,6,8,2,2,Y,8,94,Female,,3115,5,2,434,30,8,8,10,1,5,"S,M,L,XL",2,667,Male,,3115,12,10,411,15,12,30,10,5,1,A,10,475,Female,,3115,13,5,394,16,5,4,6,7,2,B,2,518,Male,,3115,5,1,464,5,2,35,6,1,3,L,1,645,Female,,3115,2,0,290,7,4,400,9,0,1,K,4,290,Male,,3115,20,7,83,7,10,200,9,3,4,C,5,510,Female,,3115,14,13,183,26,5,150,10,2,3,D,8,458,Male,,3115,120,23,1761,146,98,15,10,39,28,B,44,2273,Male,,3115,95,1,251,179,44,20,7,0,37,A,52,3412,Female,
3116,3,1,220,21,20,4,10,3,4,"S,M,L,XL",2,653,Male,,3116,4,2,345,19,5,6,7,1,5,Y,0,550,Female,,3116,7,5,229,25,5,8,10,7,3,"S,M,L,XL",3,748,Male,,3116,6,6,338,7,11,30,9,3,1,A,0,540,Female,,3116,19,14,272,27,14,4,7,2,3,B,6,294,Male,,3116,4,1,193,19,18,35,9,0,3,L,7,230,Female,,3116,3,3,252,4,5,400,6,3,0,K,0,377,Male,,3116,11,8,144,24,18,200,8,10,4,C,1,574,Female,,3116,3,2,474,21,12,150,7,0,5,D,1,647,Male,,3116,28,23,1425,79,124,15,9,13,34,B,55,3005,Male,,3116,52,51,1919,237,155,20,9,52,34,A,43,2733,Female,
3117,4,3,374,22,17,4,7,3,3,"S,M,L,XL",15,753,Male,,3117,8,8,126,30,12,6,9,0,1,Y,13,560,Female,,3117,14,14,219,30,5,8,7,3,3,"S,M,L,XL",12,369,Male,,3117,10,6,473,29,18,30,7,1,3,A,12,658,Female,,3117,8,6,323,25,19,4,6,1,0,B,14,422,Male,,3117,3,0,244,14,4,35,5,1,4,L,9,616,Female,,3117,2,1,254,6,10,400,7,0,0,K,2,392,Male,,3117,15,7,357,17,13,200,5,6,2,C,2,457,Female,,3117,4,3,29,13,20,150,7,4,0,D,7,605,Male,,3117,135,104,1200,144,102,15,8,124,22,B,3,2090,Male,,3117,90,11,423,226,194,20,8,48,45,A,21,1099,Female,
3118,12,2,124,25,15,4,6,5,5,"S,M,L,XL",15,751,Male,,3118,2,0,92,2,11,6,6,1,0,Y,5,458,Female,,3118,16,9,162,27,16,8,8,7,3,"S,M,L,XL",8,709,Male,,3118,17,15,74,17,11,30,6,7,5,A,2,173,Female,,3118,25,24,44,28,5,4,8,3,5,B,3,421,Male,,3118,13,4,294,29,18,35,7,5,5,L,3,451,Female,,3118,0,0,444,8,2,400,9,0,2,K,15,464,Male,,3118,13,4,188,29,16,200,7,8,4,C,0,412,Female,,3118,7,3,233,19,12,150,7,2,2,D,8,442,Male,,3118,87,67,447,118,19,15,10,67,30,B,57,3390,Male,,3118,68,17,248,144,49,20,10,8,13,A,23,3211,Female,
3119,8,5,77,10,4,4,10,8,4,"S,M,L,XL",14,931,Male,,3119,9,5,115,12,9,6,5,0,0,Y,12,551,Female,,3119,9,3,416,26,17,8,9,1,1,"S,M,L,XL",14,477,Male,,3119,1,1,122,22,8,30,9,1,1,A,6,230,Female,,3119,8,2,131,18,9,4,7,6,2,B,13,238,Male,,3119,13,10,369,29,2,35,6,2,5,L,11,668,Female,,3119,4,3,220,10,8,400,5,3,4,K,15,268,Male,,3119,16,4,273,11,10,200,6,10,1,C,9,846,Female,,3119,3,3,495,6,3,150,8,3,1,D,15,663,Male,,3119,94,27,852,127,22,15,8,15,31,B,57,3343,Male,,3119,99,31,2219,183,127,20,9,47,19,A,49,2514,Female,
3120,1,1,175,3,18,4,5,1,3,"S,M,L,XL",10,564,Male,,3120,11,0,90,16,19,6,6,6,4,Y,6,173,Female,,3120,10,10,439,10,12,8,8,2,2,"S,M,L,XL",3,586,Male,,3120,21,1,287,29,19,30,10,8,3,A,15,392,Female,,3120,1,1,392,16,19,4,9,0,5,B,3,546,Male,,3120,14,10,149,16,7,35,6,9,3,L,11,455,Female,,3120,3,3,451,8,2,400,8,0,0,K,3,475,Male,,3120,11,4,364,28,2,200,6,9,1,C,6,891,Female,,3120,0,0,129,28,4,150,10,0,1,D,6,504,Male,,3120,64,63,276,148,56,15,10,62,18,B,14,3395,Male,,3120,113,84,259,220,43,20,9,60,28,A,30,1451,Female,
3121,14,8,280,29,13,4,10,4,3,"S,M,L,XL",2,431,Male,,3121,2,2,150,18,12,6,5,2,4,Y,8,400,Female,,3121,16,12,362,19,7,8,9,5,1,"S,M,L,XL",6,530,Male,,3121,12,2,102,14,16,30,7,9,2,A,7,394,Female,,3121,8,7,459,30,10,4,6,2,4,B,0,585,Male,,3121,12,10,161,16,8,35,8,12,5,L,8,787,Female,,3121,3,2,59,3,10,400,10,0,1,K,10,201,Male,,3121,12,4,493,27,20,200,6,7,4,C,8,789,Female,,3121,3,3,183,12,20,150,9,2,4,D,13,763,Male,,3121,121,119,1014,150,87,15,8,86,20,B,45,2225,Male,,3121,18,14,1725,245,47,20,9,4,3,A,51,2491,Female,
3122,14,0,315,15,17,4,10,11,4,"S,M,L,XL",3,861,Male,,3122,7,6,270,19,7,6,7,7,0,Y,12,329,Female,,3122,15,15,62,15,18,8,6,13,2,"S,M,L,XL",12,409,Male,,3122,9,7,208,12,4,30,9,5,2,A,11,514,Female,,3122,18,8,285,26,14,4,10,15,2,B,2,337,Male,,3122,14,10,229,30,6,35,8,8,3,L,1,712,Female,,3122,3,1,491,13,9,400,6,2,0,K,8,497,Male,,3122,13,1,249,7,8,200,7,3,0,C,7,379,Female,,3122,1,0,406,20,19,150,7,1,2,D,9,425,Male,,3122,86,26,1788,143,38,15,7,5,11,B,56,3056,Male,,3122,81,3,1424,100,189,20,9,74,10,A,48,2607,Female,
3123,14,2,26,19,14,4,8,0,0,"S,M,L,XL",11,209,Male,,3123,1,1,453,22,10,6,8,1,0,Y,9,575,Female,,3123,9,8,75,10,14,8,8,2,4,"S,M,L,XL",3,118,Male,,3123,20,18,211,23,7,30,5,3,4,A,7,469,Female,,3123,21,10,32,26,9,4,7,17,4,B,1,456,Male,,3123,6,0,175,22,4,35,9,2,0,L,2,207,Female,,3123,6,2,170,11,7,400,10,4,4,K,7,349,Male,,3123,21,8,279,18,9,200,8,11,1,C,3,449,Female,,3123,11,1,493,14,14,150,7,4,5,D,13,763,Male,,3123,100,31,655,138,93,15,5,53,45,B,22,746,Male,,3123,84,21,1005,215,168,20,8,74,17,A,16,2710,Female,
3124,12,1,184,18,20,4,10,6,1,"S,M,L,XL",1,576,Male,,3124,8,4,173,16,3,6,9,6,1,Y,2,256,Female,,3124,13,3,177,14,11,8,6,2,4,"S,M,L,XL",8,485,Male,,3124,7,7,438,22,14,30,7,2,5,A,14,622,Female,,3124,15,0,44,25,3,4,8,1,2,B,5,404,Male,,3124,8,5,437,26,4,35,6,8,2,L,10,586,Female,,3124,1,0,153,13,8,400,6,0,3,K,9,344,Male,,3124,18,5,237,5,20,200,10,12,0,C,11,690,Female,,3124,13,11,47,21,4,150,6,10,4,D,6,946,Male,,3124,58,46,1837,75,20,15,5,27,12,B,54,2056,Male,,3124,8,2,1169,199,21,20,8,7,48,A,89,1448,Female,
3125,14,11,106,22,15,4,5,3,5,"S,M,L,XL",11,628,Male,,3125,1,1,148,17,6,6,9,1,2,Y,3,487,Female,,3125,15,12,92,29,7,8,6,13,4,"S,M,L,XL",11,457,Male,,3125,14,8,376,19,12,30,6,6,2,A,0,527,Female,,3125,22,19,272,23,12,4,5,4,0,B,5,512,Male,,3125,14,14,103,16,12,35,8,12,2,L,4,253,Female,,3125,1,1,440,14,10,400,8,0,4,K,11,477,Male,,3125,16,14,294,12,2,200,5,1,0,C,10,859,Female,,3125,2,2,237,16,4,150,6,1,1,D,10,715,Male,,3125,136,122,355,136,57,15,9,3,46,B,58,1217,Male,,3125,44,34,673,153,114,20,9,2,0,A,23,2970,Female,
3126,2,2,493,4,2,4,8,1,3,"S,M,L,XL",7,708,Male,,3126,9,3,262,10,20,6,8,4,1,Y,4,552,Female,,3126,10,0,453,27,6,8,7,1,4,"S,M,L,XL",9,752,Male,,3126,12,5,284,20,8,30,5,6,0,A,0,401,Female,,3126,22,14,363,27,16,4,8,9,2,B,2,460,Male,,3126,10,7,67,14,12,35,5,5,0,L,0,266,Female,,3126,2,1,186,11,3,400,5,1,4,K,3,450,Male,,3126,7,2,97,29,9,200,9,5,4,C,1,577,Female,,3126,12,12,123,9,7,150,9,12,0,D,11,447,Male,,3126,136,27,931,139,65,15,10,77,28,B,52,1450,Male,,3126,16,6,1314,86,144,20,9,7,2,A,37,1676,Female,
3127,6,4,275,29,16,4,8,3,1,"S,M,L,XL",12,874,Male,,3127,10,8,94,29,15,6,10,7,4,Y,12,154,Female,,3127,8,4,431,14,5,8,10,5,4,"S,M,L,XL",12,656,Male,,3127,24,15,245,24,5,30,8,14,4,A,14,345,Female,,3127,13,13,351,22,15,4,9,10,3,B,9,535,Male,,3127,1,1,399,22,7,35,10,1,2,L,10,715,Female,,3127,6,3,65,6,2,400,5,4,4,K,10,267,Male,,3127,26,10,174,14,7,200,7,2,0,C,12,832,Female,,3127,8,1,144,22,9,150,10,3,4,D,3,301,Male,,3127,31,2,717,91,34,15,7,17,9,B,53,2656,Male,,3127,125,121,484,208,198,20,7,96,7,A,88,4811,Female,
3128,8,7,494,8,7,4,9,1,4,"S,M,L,XL",12,498,Male,,3128,5,2,494,21,5,6,6,5,1,Y,4,558,Female,,3128,5,5,30,6,4,8,5,1,4,"S,M,L,XL",13,314,Male,,3128,2,2,302,26,18,30,7,0,2,A,0,319,Female,,3128,2,1,331,13,14,4,7,2,3,B,11,399,Male,,3128,6,5,277,24,19,35,5,1,3,L,12,618,Female,,3128,6,3,246,14,8,400,10,4,5,K,1,356,Male,,3128,13,3,33,30,15,200,6,5,0,C,11,990,Female,,3128,2,0,347,11,19,150,9,1,3,D,10,694,Male,,3128,82,29,1796,119,41,15,8,28,30,B,5,1993,Male,,3128,128,50,1415,200,27,20,9,110,36,A,29,2737,Female,
3129,3,1,362,22,7,4,10,0,4,"S,M,L,XL",14,894,Male,,3129,3,0,454,17,5,6,5,2,4,Y,10,547,Female,,3129,6,3,321,27,15,8,6,3,4,"S,M,L,XL",10,774,Male,,3129,14,14,309,28,10,30,6,8,5,A,11,699,Female,,3129,27,6,424,27,7,4,6,23,0,B,14,457,Male,,3129,9,2,208,11,9,35,6,2,1,L,9,387,Female,,3129,6,0,98,7,5,400,8,4,2,K,14,418,Male,,3129,26,1,121,7,17,200,9,16,3,C,7,919,Female,,3129,5,4,376,22,8,150,5,3,2,D,4,489,Male,,3129,102,48,309,148,20,15,6,8,23,B,21,1029,Male,,3129,58,28,421,68,137,20,10,55,43,A,86,2947,Female,
3130,2,1,417,6,18,4,5,0,2,"S,M,L,XL",1,594,Male,,3130,3,2,153,5,18,6,7,3,3,Y,11,300,Female,,3130,7,1,320,14,14,8,9,1,1,"S,M,L,XL",4,437,Male,,3130,5,2,134,21,12,30,7,0,5,A,8,480,Female,,3130,19,6,481,21,6,4,7,15,4,B,0,535,Male,,3130,9,3,217,28,3,35,10,1,3,L,9,270,Female,,3130,1,0,157,12,9,400,6,1,1,K,9,181,Male,,3130,26,19,173,22,20,200,6,13,2,C,4,504,Female,,3130,4,0,401,23,4,150,7,3,0,D,13,676,Male,,3130,127,33,635,141,58,15,8,23,36,B,6,1213,Male,,3130,3,3,2307,115,181,20,9,3,43,A,11,2956,Female,
3131,5,0,480,19,16,4,6,3,0,"S,M,L,XL",8,915,Male,,3131,0,0,479,26,6,6,10,0,1,Y,7,526,Female,,3131,8,0,334,15,6,8,10,2,0,"S,M,L,XL",3,447,Male,,3131,11,5,39,29,5,30,8,1,4,A,4,90,Female,,3131,4,1,33,20,14,4,7,2,2,B,2,328,Male,,3131,7,2,470,20,3,35,9,0,3,L,8,785,Female,,3131,1,0,412,13,6,400,8,1,2,K,15,438,Male,,3131,10,2,89,26,4,200,9,5,1,C,12,370,Female,,3131,4,2,93,25,19,150,10,3,3,D,8,587,Male,,3131,37,21,1452,105,125,15,10,9,17,B,58,3092,Male,,3131,113,45,1586,201,189,20,8,92,47,A,56,3745,Female,
3132,10,7,157,21,6,4,9,3,0,"S,M,L,XL",0,495,Male,,3132,2,2,306,15,20,6,6,1,3,Y,15,503,Female,,3132,7,7,279,22,15,8,6,7,4,"S,M,L,XL",0,423,Male,,3132,6,0,262,29,20,30,7,5,5,A,9,526,Female,,3132,5,0,402,15,18,4,8,5,4,B,1,589,Male,,3132,12,9,279,17,18,35,7,1,2,L,13,356,Female,,3132,4,2,231,8,3,400,6,1,1,K,5,396,Male,,3132,21,2,40,19,16,200,7,8,5,C,14,803,Female,,3132,12,4,143,17,13,150,7,7,4,D,8,516,Male,,3132,67,46,182,98,34,15,10,10,27,B,3,2006,Male,,3132,29,2,657,196,160,20,9,4,38,A,20,3210,Female,
3133,6,1,429,15,8,4,5,4,0,"S,M,L,XL",14,779,Male,,3133,8,2,249,16,5,6,9,6,3,Y,8,259,Female,,3133,16,14,160,24,9,8,10,5,3,"S,M,L,XL",1,579,Male,,3133,14,2,56,29,19,30,7,6,0,A,6,119,Female,,3133,26,25,118,26,18,4,6,3,2,B,8,468,Male,,3133,2,2,357,4,3,35,5,1,5,L,11,750,Female,,3133,2,1,284,13,3,400,10,1,2,K,5,447,Male,,3133,20,8,143,17,17,200,9,16,5,C,12,347,Female,,3133,11,11,153,20,15,150,6,8,0,D,6,520,Male,,3133,85,58,704,96,79,15,10,64,41,B,37,1149,Male,,3133,43,1,196,137,13,20,10,12,6,A,20,1298,Female,
3134,3,0,116,4,12,4,8,0,5,"S,M,L,XL",11,958,Male,,3134,8,3,427,18,18,6,7,7,4,Y,9,591,Female,,3134,17,17,360,26,5,8,5,2,0,"S,M,L,XL",1,446,Male,,3134,2,1,434,19,4,30,6,0,0,A,5,555,Female,,3134,26,9,272,29,5,4,6,25,2,B,7,362,Male,,3134,4,1,32,15,19,35,7,1,5,L,12,514,Female,,3134,1,0,43,13,5,400,9,1,4,K,6,62,Male,,3134,7,5,452,27,3,200,5,6,3,C,0,548,Female,,3134,2,2,361,27,13,150,6,0,0,D,12,914,Male,,3134,1,1,301,140,136,15,6,1,18,B,62,1744,Male,,3134,25,0,1321,37,17,20,7,1,17,A,67,1672,Female,
3135,1,1,493,17,14,4,5,0,1,"S,M,L,XL",6,511,Male,,3135,3,3,178,22,9,6,6,3,2,Y,11,485,Female,,3135,6,6,257,29,15,8,10,5,4,"S,M,L,XL",14,291,Male,,3135,23,7,263,26,2,30,6,18,2,A,9,313,Female,,3135,9,9,198,11,14,4,10,8,3,B,6,462,Male,,3135,9,8,233,29,2,35,6,4,1,L,4,420,Female,,3135,5,3,494,14,5,400,6,3,0,K,2,500,Male,,3135,1,1,108,20,7,200,9,1,2,C,10,344,Female,,3135,8,4,369,17,3,150,6,6,4,D,12,867,Male,,3135,79,62,468,114,67,15,10,21,50,B,44,975,Male,,3135,84,58,2313,134,13,20,7,66,8,A,27,4664,Female,
3136,7,7,370,9,3,4,6,0,4,"S,M,L,XL",13,623,Male,,3136,6,5,401,20,10,6,5,1,5,Y,9,461,Female,,3136,17,3,21,25,10,8,7,13,0,"S,M,L,XL",15,87,Male,,3136,14,5,325,29,20,30,7,4,1,A,0,449,Female,,3136,10,2,140,28,16,4,9,10,3,B,9,574,Male,,3136,8,3,162,14,16,35,5,8,5,L,2,487,Female,,3136,5,2,419,13,5,400,8,2,4,K,7,485,Male,,3136,7,1,30,18,11,200,6,6,5,C,12,660,Female,,3136,7,5,167,26,8,150,7,0,4,D,4,675,Male,,3136,60,60,1172,106,86,15,7,18,24,B,14,2503,Male,,3136,95,86,2047,107,112,20,7,61,40,A,70,2686,Female,
3137,0,0,96,12,7,4,7,0,1,"S,M,L,XL",15,830,Male,,3137,1,1,149,10,15,6,6,1,2,Y,1,189,Female,,3137,11,8,17,22,18,8,7,0,4,"S,M,L,XL",6,662,Male,,3137,22,16,99,25,10,30,8,15,5,A,4,365,Female,,3137,1,1,50,21,5,4,8,0,0,B,12,573,Male,,3137,10,2,124,15,9,35,6,7,1,L,12,413,Female,,3137,6,6,414,9,3,400,6,3,5,K,4,448,Male,,3137,22,15,75,12,10,200,7,19,2,C,9,933,Female,,3137,1,0,79,13,20,150,6,0,3,D,14,756,Male,,3137,123,111,453,125,42,15,10,112,38,B,54,2638,Male,,3137,110,4,517,225,162,20,9,95,35,A,5,3259,Female,
3138,5,0,287,21,2,4,6,5,1,"S,M,L,XL",9,353,Male,,3138,6,0,387,28,13,6,10,4,4,Y,3,455,Female,,3138,14,7,260,28,5,8,6,7,3,"S,M,L,XL",9,342,Male,,3138,7,4,293,28,17,30,6,1,0,A,12,576,Female,,3138,3,2,468,24,12,4,6,2,3,B,5,593,Male,,3138,3,3,291,6,11,35,8,2,4,L,1,386,Female,,3138,1,0,240,12,6,400,7,1,1,K,8,470,Male,,3138,8,1,51,17,18,200,7,3,0,C,2,843,Female,,3138,14,2,362,26,8,150,7,13,2,D,7,957,Male,,3138,33,3,821,141,6,15,9,32,40,B,29,2242,Male,,3138,42,11,1670,112,189,20,8,39,1,A,23,4055,Female,
3139,3,2,342,29,15,4,8,2,4,"S,M,L,XL",6,678,Male,,3139,5,5,490,11,18,6,5,5,1,Y,6,516,Female,,3139,8,0,378,30,9,8,5,1,3,"S,M,L,XL",15,390,Male,,3139,2,2,207,12,20,30,6,1,4,A,8,511,Female,,3139,15,8,140,17,8,4,9,5,0,B,0,542,Male,,3139,10,5,303,11,4,35,10,4,5,L,5,370,Female,,3139,6,0,457,10,3,400,5,2,5,K,15,487,Male,,3139,17,8,155,18,6,200,9,0,4,C,0,920,Female,,3139,2,0,326,21,9,150,6,2,5,D,15,725,Male,,3139,25,15,1375,59,129,15,5,6,26,B,44,2912,Male,,3139,65,3,2145,129,97,20,7,38,13,A,68,3664,Female,
3140,4,1,172,7,17,4,8,3,4,"S,M,L,XL",12,203,Male,,3140,9,9,403,19,9,6,10,3,2,Y,15,500,Female,,3140,17,2,464,24,16,8,8,2,4,"S,M,L,XL",8,477,Male,,3140,0,0,312,17,16,30,9,0,4,A,2,688,Female,,3140,14,6,386,20,15,4,5,3,5,B,11,486,Male,,3140,9,0,9,19,16,35,7,1,5,L,8,535,Female,,3140,0,0,447,1,6,400,9,0,3,K,7,449,Male,,3140,14,0,345,11,17,200,6,5,3,C,8,496,Female,,3140,14,5,145,19,10,150,8,7,0,D,5,346,Male,,3140,57,33,1183,96,10,15,7,39,13,B,31,1325,Male,,3140,83,48,2060,205,71,20,7,26,9,A,62,2968,Female,
3141,2,1,254,8,6,4,5,2,1,"S,M,L,XL",8,446,Male,,3141,7,1,258,21,19,6,6,6,1,Y,0,458,Female,,3141,14,12,400,14,16,8,8,12,4,"S,M,L,XL",4,502,Male,,3141,11,2,220,29,18,30,6,10,3,A,0,262,Female,,3141,7,4,373,27,15,4,7,0,4,B,5,570,Male,,3141,10,0,309,10,4,35,10,1,0,L,11,723,Female,,3141,3,3,382,7,9,400,8,3,5,K,5,416,Male,,3141,0,0,452,29,11,200,7,0,5,C,6,736,Female,,3141,13,7,44,25,18,150,8,13,0,D,12,609,Male,,3141,30,9,194,42,64,15,5,2,34,B,5,658,Male,,3141,102,57,1423,215,62,20,9,97,30,A,35,3021,Female,
3142,11,11,172,19,17,4,5,5,0,"S,M,L,XL",2,371,Male,,3142,4,4,176,9,13,6,10,1,4,Y,10,478,Female,,3142,15,5,358,18,8,8,10,15,2,"S,M,L,XL",3,755,Male,,3142,20,13,70,24,5,30,6,16,2,A,11,176,Female,,3142,2,2,211,27,5,4,8,1,5,B,13,455,Male,,3142,0,0,410,6,10,35,9,0,1,L,10,685,Female,,3142,2,1,21,5,5,400,9,1,5,K,1,206,Male,,3142,3,0,473,10,10,200,8,2,4,C,6,489,Female,,3142,9,1,451,7,13,150,10,9,0,D,8,454,Male,,3142,30,5,787,49,29,15,10,25,15,B,34,1093,Male,,3142,43,18,2062,155,58,20,7,0,32,A,53,4294,Female,
3143,12,4,422,12,11,4,6,11,5,"S,M,L,XL",11,792,Male,,3143,0,0,156,26,16,6,9,0,5,Y,3,529,Female,,3143,4,1,44,22,16,8,8,3,0,"S,M,L,XL",3,659,Male,,3143,4,2,348,22,3,30,5,2,1,A,12,685,Female,,3143,14,13,410,30,14,4,8,2,1,B,11,599,Male,,3143,8,0,378,22,7,35,9,5,0,L,12,436,Female,,3143,3,1,72,5,3,400,6,0,1,K,8,150,Male,,3143,13,3,264,8,6,200,5,6,2,C,4,563,Female,,3143,7,1,96,27,8,150,5,0,1,D,8,837,Male,,3143,3,0,834,26,20,15,10,1,46,B,39,3329,Male,,3143,89,49,1463,105,25,20,8,75,49,A,30,4537,Female,
3144,7,0,491,18,16,4,6,6,5,"S,M,L,XL",8,880,Male,,3144,9,1,25,17,13,6,10,7,2,Y,2,424,Female,,3144,4,2,96,28,9,8,9,0,1,"S,M,L,XL",0,445,Male,,3144,15,13,313,27,3,30,6,4,2,A,7,480,Female,,3144,8,0,48,30,19,4,10,3,2,B,14,139,Male,,3144,7,6,275,16,11,35,9,6,3,L,13,419,Female,,3144,1,1,53,6,2,400,6,1,4,K,4,300,Male,,3144,15,1,83,16,4,200,10,7,4,C,6,942,Female,,3144,4,1,312,24,4,150,9,1,1,D,5,476,Male,,3144,60,3,524,96,100,15,6,36,21,B,58,3047,Male,,3144,115,34,408,115,37,20,7,94,8,A,64,3914,Female,
3145,11,5,198,21,5,4,6,9,3,"S,M,L,XL",2,644,Male,,3145,5,0,421,22,17,6,9,4,2,Y,0,504,Female,,3145,6,0,309,16,15,8,9,4,1,"S,M,L,XL",6,464,Male,,3145,2,2,420,26,2,30,5,2,0,A,3,540,Female,,3145,23,12,359,29,5,4,9,1,1,B,4,386,Male,,3145,11,9,217,12,10,35,8,1,3,L,10,771,Female,,3145,6,3,500,11,10,400,7,0,4,K,6,500,Male,,3145,11,8,35,13,18,200,6,9,5,C,9,543,Female,,3145,8,3,144,18,7,150,6,1,1,D,5,421,Male,,3145,149,31,435,149,37,15,5,113,23,B,65,3169,Male,,3145,5,4,1005,163,80,20,9,1,46,A,69,1502,Female,
3146,1,0,19,29,19,4,5,1,3,"S,M,L,XL",5,814,Male,,3146,0,0,173,12,9,6,7,0,5,Y,3,188,Female,,3146,15,5,310,30,14,8,8,9,1,"S,M,L,XL",7,692,Male,,3146,5,2,60,10,17,30,7,2,3,A,0,392,Female,,3146,24,21,48,26,12,4,9,8,4,B,13,374,Male,,3146,9,1,134,17,16,35,7,9,0,L,7,374,Female,,3146,5,2,433,6,7,400,6,4,3,K,14,471,Male,,3146,7,6,56,13,3,200,9,7,2,C,4,172,Female,,3146,8,0,319,16,11,150,5,7,3,D,8,810,Male,,3146,6,3,365,6,84,15,9,3,49,B,10,3491,Male,,3146,8,8,612,40,84,20,9,7,5,A,57,4142,Female,
3147,1,1,150,6,7,4,7,1,3,"S,M,L,XL",5,544,Male,,3147,0,0,320,18,17,6,9,0,4,Y,8,497,Female,,3147,3,1,183,27,11,8,7,3,3,"S,M,L,XL",14,363,Male,,3147,21,13,470,22,20,30,7,19,1,A,13,694,Female,,3147,10,2,283,24,6,4,8,1,2,B,4,319,Male,,3147,10,1,367,21,10,35,9,7,0,L,3,742,Female,,3147,1,0,481,4,3,400,8,1,0,K,5,493,Male,,3147,3,3,439,8,6,200,6,0,0,C,6,987,Female,,3147,8,2,176,8,9,150,6,2,2,D,10,743,Male,,3147,125,95,1004,147,42,15,6,40,34,B,7,1177,Male,,3147,111,24,299,217,172,20,10,62,26,A,76,4846,Female,
